UNC218,"UNC218 is a suspected Chinese cyber espionage group focused primarily on media, civil society, and manufacturing entities in the United States and the United Kingdom. The group has used a variety of custom, shared, and publicly available tools in their operations and likely first became active in 2012."
UNC2190,"UNC2190 is a financially motivated cluster of activity that primarily encompasses operation of the 54BB47h (Sabbath) ransomware service and associated infrastructure. Beyond providing their affiliates with ROLLCOAST ransomware this cluster manages Cobalt Strike BEACON infrastructure used by their affiliates to support intrusion operations. There is evidence to suggest that the 54BB47h service operated by this cluster previously used the name Arcane."
UNC2198,"UNC2198 is a financially motivated threat group that has targeted organizations in the United States and Canada across a variety of industry verticals including retail, construction, and the defense industry.  Intrusions attributed to this group have involved use of the ICEDID banking trojan and other tools such as SYSTEMBC and WINDARC, as well as publicly available post-exploitation frameworks such as Cobalt Strike and EMPIRE. In at least one case an intrusion attributed to this group has led to the distribution of MAZE ransomware."
UNC2226,"UNC2226 is a North Korean cyber espionage cluster that has conducted COVID-19-focused threat activity in addition to credential harvesting campaigns against academics, religious leaders, and social activists in East Asia. We suspect the group has also targeted cryptocurrency-related entities in late 2021. UNC2226 has used a variety of custom malware including WORRYWART and MONKEYCHERRY, tools shared with UNC1130 and older TEMP.Hermit activity."
UNC2269,"UNC2269 is a cluster of activity Mandiant has tracked since August 2020 targeting entities in India and Afghanistan. Mandiant has not conclusively attributed UNC2269 to a nation-state sponsor though the heavy focus on Indian military and government entities is consistent with an espionage motivation and Pakistani government interests."
UNC228,"UNC228 is a cluster of activity that appears to share some operational resources with APT41, but operates with distinct TTPs. The group has frequently used backdoors that have been used by APT41, including HIGHNOON.BIN, HIGHNOON.LITE, EASYNIGHT, and FRONTWHEEL. The group also uses game code signing certificates and has targeted game supply chains. While there are many compelling overlaps, this cluster of activity appears to have unique TTPs not observed in other APT41 activity."
UNC230,"UNC230 is a suspected Chinese cyber espionage group that has used a combination of custom and shared tools to target the hospitality, transportation, and professional services sectors in Japan and the United States. Targeting may extend to Taiwan. We first observed UNC230 operations in 2013."
UNC2377,"UNC2377 is a financially-motivated threat cluster that represents the NETWALKER ransomware service. Since March 2020, NETWALKER has been advertised by the actor "
UNC2386,"UNC2386 (also known as the BlackThiefSpy group) has targeted Ukrainian enterprises since 2013 using varity of tools. Currently they rely on Javascript-loader, SmokeLoader and HVNC bot."
UNC2420,"UNC2420 is a distribution threat cluster that has distributed malicious Microsoft Word documents or PDF attachments that lead to password-protected archives proceeded by first stage loaders such as MOTEISLAND, REDISLAND and MOUSEISLAND in order to deliver a variety of additional payloads. These campaigns use subjects that appear to be replies to legitimate email chains. UNC2420 has been observed to distribute SNOWCONE.PHOTOLOADER and SNOWCONE. GZIPLOADER (leading to ICEDID), VIDAR, REDLINESTEALER, SLIVER, BAZARLOADER,  QAKBOT, URSNIF, TRICKBOT, ADSLOAD, and VALAK."
UNC2428,"UNC2428 is a cluster of threat activity we assess with high confidence conducts cyber espionage on behalf of the Iranian government. The group has been active since at least November 2019 and has targeted the pharmaceutical, insurance, telecommunications, higher education, and aviation sectors in the Middle East region. UNC2428 has historically conducted traditional cyber espionage operations and has targeted confidential data related to COVID-19 research and medical device technology. Limited evidence suggests that UNC2428 has ties to an online persona leaking stolen data from two Israeli entities, possibly in an attempt to embarrass the organizations, destroy data, and extort bitcoin from victims. In one incident, the persona claimed to have destroyed a victim"
UNC2447,"UNC2447 is a financially motivated threat cluster that engages in multifaceted extortion by exfiltrating data, encrypting it in place using FIVEHANDS ransomware, and threatening victims with negative media attention. UNC2447 uses WARPRISM to deploy BEACON into memory and SOMBRAT to execute commands over a DNS tunnel during the reconnaissance and complete mission phases of their intrusions. In at least some cases UNC2447 has obtained initial access to victim environments via exploitation of a then-zero day exploit in corporate VPN appliances."
UNC2448,"UNC2448 is a cluster of threat activity we assess with high confidence conducts cyber espionage operations on behalf of the Iranian government. First observed in October 2020, UNC2448 has targeted private sector entities in Saudi Arabia and conducted widespread scanning against targets in Kuwait and Israel with the open-source fast reverse proxy tool FRP. Based on publicly available information and malware repository data, we assess with low confidence the actor has access to ransomware tools."
UNC2464,"UNC2464 is believed to be an India-based threat cluster that conducts espionage operations. Elements of this threat cluster align with activity publicly reported as "
UNC2465,"UNC2465 is a financially focused group that extorts victims using a hybrid approach of DARKSIDE ransomware and extortion through a leaks website over TOR. DARKSIDE applies pressure initially through shaming a victim with a small amount of data published on a the DARKSIDE blog followed by larger releases of data lasting several days if a client won't pay. This group likely represents an affiliate, only a smaller part of overall DARKSIDE ecosystem. UNC2465 has used phishing, web compromises, and supply chain access through the trojanization of legitimate software installers. UNC2465 activities have continued past the overall shutdown of DARKSIDE RaaS, however, Mandiant has not yet observed what ransomware they now use."
UNC2500,"UNC2500 is a distribution threat cluster that delivers emails containing attachments or links to compromised websites, to distribute ZIP files containing malicious Word or Excel files that download a variety of malware payloads, primarily QAKBOT, but also NUTWAFFLE, SMOKELOADER, BEACON, SYSTEMBC, URSNIF, SNOWCONE.PHOTOLOADER and SNOWCONE.GZIPLOADER (leading to ICEDID) from compromised websites."
UNC2505,"UNC2505 is a cluster of threat activity suspected of conducting cyber espionage and credential harvesting operations on behalf of the Iranian government. The cluster has been active since at least May 2019 and has targeted entities in the aviation, financial, and education sectors globally. UNC2505 is characterized by their use of legitimate credentials to pivot to victim O365 and cloud environments, AnyDesk for persistent access, webshells, and open-source PowerShell and Python scripts for credential extraction."
UNC251,"UNC251 is a cluster of activity which signs its malware with many of the same compromised digital certificates initially used by APT41. The operation also uses many of the same shared malware tools including gh0st RAT, SOGU, POISON IVY, and ZXSHELL, but does not leverage the same tactics, techniques, and procedures observed in other APT41 activity."
UNC2529,"UNC2529 is a well resourced and experienced group that has targeted multiple organizations across numerous industries in a global phishing campaign. They have used phishing emails containing inline links to malicious URLs hosting DOUBLEDRAG malware, a highly obfuscated Javascript downloader.  UNC2529 has also leveraged weaponized Microsoft Excel documents as a first stage downloader. DOUBLEDRAG will attempt to download a second-stage obfuscated PowerShell memory-only dropper, which Mandiant tracks as DOUBLEDROP, that will launch a backdoor into memory. This third-stage backdoor is tracked as DOUBLEBACK. UNC2529 displayed indications of target research based on their selection of sender email addresses and subject lines which were tailored to their intended victims. Although Mandiant has no evidence about the objectives of this threat actor, their broad targeting across industries and geographies is consistent with a targeting calculus most commonly seen among financially motivated groups."
UNC2546,"UNC2546 is a cluster of activity that has exploited Accellion's legacy File Transfer Appliance (FTA) product to deploy the DEWMODE webshell and exfiltrate victim data. UNC2546 has impacted organizations in a broad range of industry verticals and regions, which suggests that the group's targeting is opportunistic. In at least some cases, these intrusions have led to data theft extortion; however, we currently have insufficient evidence to attribute the extortion activity to UNC2546."
UNC2565,"UNC2565 is a financially motivated threat cluster that uses the GOOTLOADER downloader to deliver FONELAUNCH variants and a variety of secondary payloads, including BEACON and SNOWCONE.GZIPLOADER. These intrusions have stemmed from victims accessing compromised websites that use Search Engine Optimization (SEO) techniques to improve their Google search rankings. In late 2022, UNC2565 was observed using a new variant of GOOTLOADER, tracked as GOOTLOADER.POWERSHELL, which is written in POWERSHELL and contains reconnaissance functionality. GOOTLOADER infections have been observed leading to data theft exfiltration and/or ransomware deployment."
UNC2579,"UNC2579 is a distribution threat cluster that delivers NIGHTCELL, a macro-based Microsoft Excel downloader that downloads an additional payload from compromised websites. These websites have often used the Keitaro Traffic Distribution System (TDS) to connect to the actual server hosting the payload and deliver it to the user. UNC2579 mostly uses invoice and payment-related lures to distribute the downloader document that has been observed to distribute SILENTNIGHT as the secondary payload."
UNC2589,"UNC2589 is a suspected Russian cluster of activity which deploys a variety of backdoors in espionage operations in addition to carrying out destructive attacks. The group has targeted EU diplomats, organizations in the US, Switzerland, and in Eastern Europe. The use of malware-as-a-service tools in addition to leveraging malware such as SmokeLoader underscores the group"
UNC2596,"UNC2596 is a financially motivated cluster of activity that encompasses CHANITOR phishing and Cuba Ransomware operations. UNC2596 has been observed sending emails which have a DocuSign related theme that directs the victim to a legitimate URL (e.g. Google Feedproxy) which redirects to an UNC2596 controlled URL which either directly serves a document file that drops CHANITOR or redirects to a legitimate URL (e.g. Microsoft OneDrive) that serves a document file that drops CHANITOR. Once CHANITOR executes, the victim may be served with an additional phishing page or payloads such as BEACON, WICKER and SENDSAFE. Previously UNC2596 used AMADEY, CRESTEALER, KPOT and PONY and distributed VAWTRAK, PANDABOT, TERDOT, ICEDID, and URSNIF. Cuba Ransomware (COLDDRAW) intrusions have been observed since October 2021 also utilizing Exchange Exploitation for initial access. UNC2596 uses a multi-faceted extortion model where data is stolen and leaked on the group's shaming website in addition to encryption using COLDDRAW ransomware. Mandiant has not observed evidence suggesting that Cuba operates as a RAAS but rather that victims are obtained by UNC2596, ransomed, and extorted by the same entity using infrastructure that is also used for CHANITOR phishing."
UNC2603,"UNC2603 is a distribution threat cluster that provides distribution services under the name Master Mana Services. UNC2603 delivers emails containing malicious macro-enabled Office documents, usually PowerPoint (FEEBLEKNIGHT), that connect to URL shortening services that redirect victims to popular blog hosting web services or paste sites containing malicious payloads."
UNC2628,"UNC2628 is a financially motivated threat cluster representing a ransomware affiliate. The cluster monetizes their intrusions via multi-faceted extortion; pressuring victims to pay a ransom demand by deploying ransomware and threatening to publish stolen victim data. UNC2628 has used stolen credentials or password guessing to access victims, then deploys BEACON and ANYDESK to maintain access. The group uses tools including NLTEST, PROCDUMP, PSEXEC, Advanced Port Scanner, and FOXGRABBER for recon and privilege escalation, then exfiltrates data via RCLONE or PSCP before deploying ransomware to complete their mission."
UNC262,"UNC262 is a suspected Chinese cyber espionage group that focuses its campaigns on the aerospace and defense, legal, and government sectors in the United States and the United Kingdom. UNC262 often mimics legitimate services as well as United States government agencies and uses a combination of custom and shared tools in their operations. We believe the group may have been active as early as 2006."
UNC2630,"UNC2630 is a cluster of activity that has exploited PulseSecure vulnerabilities to target a number of US based organizations. We suspect UNC2630 operates on behalf of the Chinese government and may have ties to APT5.  UNC2630 prioritizes collecting credentials, moving laterally into sensitive parts of a victim network, stealing proprietary data, and maintaining long-term persistence."
UNC2633,"UNC2633 is a distribution threat cluster that delivers emails containing malicious attachments or links that lead to malware payloads, primarily QAKBOT, but also SNOWCONE.GZIPLOADER (which leads to ICEDID) and MATANBUCHUS. Historically, UNC2633 has distributed ZIP files containing malicious Excel files that download malware payloads. They have also leveraged HTML smuggling to distribute ZIP files containing IMG files, which contain LNK files and malware payloads."
UNC2653,"UNC2653 is a suspected China-nexus cyber espionage cluster that has scanned hundreds of Microsoft Exchange servers vulnerable to the ProxyLogon vulnerability in March 2021. The group has targeted entities in the government, transportation, manufacturing, and construction & engineering sectors and often deploys web shells and BEACON."
UNC2680,"UNC2680 is a financially focused group that extorts victims using a hybrid approach of BABUK ransomware and extortion through a leaks website over TOR. BABUK applies pressure through shaming a victim with a small amount of data published on a the BABUK blog followed by larger releases of data lasting several days if a client won't pay. The group may also contact the company to apply additional pressure. This group likely represents an affiliate, only a smaller part of overall BABUK ecosystem. UNC2680 has accessed victims through vulnerable network appliances using exploits or default passwords."
UNC2682,"UNC2682 is an espionage group that has targeted US-based defense contractors using multiple zero day exploits. UNC2682 has identified and exploited these zero days to gain unauthenticated access to vulnerable SonicWall Email Security servers. UNC2682 will use this access to upload webshells for their initial foothold into targeted environments. UNC2682 will use this foothold to perform antiforensics actions, such as clearing the SonicWall webui.json log file, perform internal reconnaissance, dump LSASS and Tomcat process memory and export registry hives for credential harvesting. UNC2682 has been observed targeting and exfiltrating emails processed by the compromised SonicWall ES servers.  "
UNC2686,"UNC2686 is a cluster of activity that utilizes fake business websites and a live call center in a social engineering scheme that leads to the distribution of various malware families. Malicious emails sent by this group generally contain details of an order, subscription, or other transaction along with contact details for a fictitious company."
UNC2710,"UNC2710 is a cluster of threat activity we assess with moderate confidence conducts cyber espionage and credential harvesting operations originating from the United Arab Emirates. Active since at least February 2018, UNC2710's scope of targeting reflects a predominant interest in entities and individuals operating or residing in the Middle East region. This cluster has targeted government entities in Qatar, Turkey, and Kuwait in addition to a global insurance firm, and FireEye telemetry indicates targeting may also extend to politically active individuals in Egypt and Lebanon. Additionally, open sources suggest that related activity targeted dissidents."
UNC2717,"UNC2717 is a cluster of activity that targets global government agencies using VPN exploits. UNC2717 prioritizes collecting credentials, moving laterally into sensitive parts of a victim network, stealing proprietary data, and maintaining long-term persistence."
UNC2727,"UNC2727 is a financially motivated threat cluster responsible for a series of ransomware attacks in 2021 where either CONTI or MOUNTLOCKER have been distributed. UNC2727 has relied on multiple malware distribution clusters to obtain initial network access and to deploy ICEDID which they have commonly used to maintain their foothold.  UNC2727 has used various offensive security tools to progress through the later stages of their attack-lifecycle, with Cobalt Strike BEACON being the most common."
UNC2743,"UNC2743 is a cluster of threat activity that has conducted phishing campaigns targeting government, defense, international development, energy, and telecommunications organizations in the U.S., Europe, and South Asia. The group has been active since at least February to May 2021. While targeting a variety of public and private organizations, UNC2743 activity appears to focus on national infrastructure development and telecommunications. We have observed UNC2743 send lures with various themes that result in STONEDOWN malware that likely downloads a final METERPRETER payload. We assess with low confidence this group has a China nexus based on consistencies with geographic and industry targeting as well as analysis from other vendors."
UNC2758,"UNC2758 is a financially-motivated threat cluster that represents the LOCKBIT ransomware service. In Jan 2020, LOCKBIT was advertised by the actor LockBit on multiple forums who stated development on the service began in Sep 2019. According to the actor, affiliates of LOCKBIT are able to set the ransom amount after initiating communications with victims and the service leverages a Jabber bot (rather than a web panel) for issuing decryptors, chat, and other functions. In Sep 2020, the LOCKBIT service established a public shaming website on which data purportedly stolen from victims is posted if they refuse to pay an extortion fee."
UNC2824,"UNC2824 is a distribution threat cluster that delivers emails with malicious attachments, via the CUTWAIL spam botnet, in order to distribute URSNIF payloads. The email distribution primarily impacts organizations in Italy and the retrieval of the payload is often restricted (geofenced) to allow downloads from IP addresses assigned to Italy."
UNC2835,"UNC2835 is a financially motivated cluster of activity which uses password spraying or brute forcing to access Internet-accessible services for the purpose of surreptitiously installing crypto-mining software."
UNC2865,"UNC2865 is a suspected Chinese cyber espionage group. UNC2865 is known to leverage non-public code families such as a loader tracked as HARDSHELL and a plugin-based, in-memory backdoor tracked as REDFANG. UNC2865 has been active since at least 2019."
UNC2891,"UNC2891 is a financially motivated group that has been observed targeting several financial organizations in the Asia Pacific region since at least early 2019. Mandiant has observed the actor deploy a custom rootkit which we believe was used as part of an operation to perform unauthorized transactions using fraudulent bank cards."
UNC28,"UNC28 is a suspected Chinese cyber espionage group that has targeted healthcare, biotechnology, and manufacturing companies as well as the chemical sector in Denmark and the United States. The group favors masquerading their infrastructure and payloads as elements of legitimate services to socially engineer their victims. We first observed UNC28 in 2012."
UNC2900,"UNC2900 is a financially motivated threat cluster, active since at least 2021, that has conducted multifacted extortion operations. These threat actors have largely gained initial access via malicious emails sent by distribution threat clusters such as UNC2500 and by exploiting publicly disclosed vulnerabilities. UNC2900 has consistently relied on open-source and commercially available attack tools to facilitate stages of the attack lifecycle. Mandiant has observed UNC2900 activity leading to the deployment of BLACKMATTER, SODINOKIBI, and CONTI ransomware; we have also observed overlaps between UNC2900 and publicly reported BASTA ransomware intrusions."
UNC2914,"UNC2914 is a financially motivated group which has conducted hybrid extortion operations where stolen data is used as leverage. UNC2914 has been observed deploying NYMAIM or MAKOP ransomware. When ransomware could not be deployed, possibly by early detection, UNC2914 has been observed emailing victims with proof of data theft to extort payment. UNC2914 has operated infrastructure masquerading as Bellennium Cloud Solutions and shown unusual sophistication through the use of novel droppers including CLEARCORN, MADDROP, and SPICERACK not yet observed in other intrusions. This group likely represents only an affiliate of multiple ransomware programs and may vary the type of ransomware used depending on the size or industry type of the victim."
UNC2922,"UNC2922 is an espionage motivated threat cluster that has leveraged remote template injection to distribute the PUFFPASTRY backdoor in spear phishing operations. UNC2922 activities have focused on targeting Russian public and private sector entities, but have also extended to a non-government organization. We do not attribute this group to a nation state at this time."
UNC2926,"UNC2926 is a distribution threat cluster that makes use of the victim's own website, specifically their contact form to deliver emails and attempt to bypass spam filtering. These emails will contain a link to a landing page that pretends to be a stolen image notification or document download page hosted on Google or Yandex. The landing pages contain code to deliver either an ISO, ZIP, or DOC payload directly. Historically, the ISO payloads have contained JavaScript code that, when executed, makes a request to UNC2926 infrastructure to download additional malicious payloads. More recently, this JavaScript code has been replaced with a LNK and DLL file pair, thus no longer requiring additional steps to fetch the malware payload. These payloads have included ICEDID, URSNIF, BAZARLOADER, and SHELLSTING."
UNC2934,"UNC2934 is a suspected hactivist group behind multiple opportunistic attacks against victim's Internet facing network appliances where devices were corrupted by replacing configuration files with a political message."
UNC2956,"UNC2956 is a distribution threat cluster that primarily uses Mailbee.NET (and sometimes PHP mailers) to deliver attachments or links via hijacked email threads (replyto) that ultimately leads to its intended payload. The first stage file (as an attachment or downloaded from a link) is a ZIP archive that is usually password-protected and contains either a JS, VBS, XLSB or JNLP file that drops (JS, VBS) or downloads (XLSB, JNLP) the payload. While the payload is primarily URSNIF, it has also been observed to distribute BAZARLOADER and TRICKBOT."
UNC2970,"UNC2970 is a suspected North Korean-sponsored threat cluster that has targeted multiple US organizations using targeted spear phishing emails, of which at least one included a job recruitment theme. The threat cluster employs the PLANKWALK backdoor, among other malware families, that shares code with multiple tools leveraged by TEMP.Hermit."
UNC2975,"UNC2975 is a distribution threat cluster that distributes the VBScript-based downloader PAPERDROP. UNC2975 uses unclaimed asset website themes to distribute PAPERDROP, which leads to DANABOT."
UNC2978,"UNC2978 is a financially motivated group that has opportunistically engaged in claims of hacktivist ideology relating to grievances against the US Government."
UNC2980,"UNC2980 is a cluster of threat activity we assess with low confidence conducts cyber espionage operations originating from China. Active since at least August 2021, UNC2980 has been observed exploiting CVE-2021-34473, CVE-2021-34523, CVE-2021-31207, publicly referred to as ProxyShell, to upload webshells for initial access. UNC2980 relies on multiple publicly-available tools including EARTHWORM, HTRAN, MIMIKATZ, and WMIEXEC."
UNC3005,"UNC3005 is a financially motivated threat cluster that has exploited CVE-2021-26084, a remote code execution vulnerability in Atlassian's Confluence, to deploy cryptocurrency miners. Following exploitation, UNC3005 has used cURL and wget to download the XMRIG cryptocurrency miner and shell scripts used to install and execute XMRIG. UNC3005 targeting appears to be opportunistic and bound by the distribution of systems vulnerable to recently disclosed vulnerabilities."
UNC3007,"UNC3007 is a financially motivated threat cluster that has exploited multiple vulnerabilities in internet-facing systems to deploy the XMRIG coinminer and/or the JUNGLEJAM and ELFGATE denial-of-service utilities. UNC3007's targeting is suspected to be opportunistic, and their campaigns incorporate public exploit code very quickly, having actively exploited CVE-2021-44228, targeting Apache Log4j, and CVE-2021-26084, impacting Confluence, within one or two days of public vulnerability disclosure."
UNC3008,"UNC3008 is a financially motivated group that has conducted extortion operations using legitimate encryption utilities including Microsoft's BitLocker and Jetico's BestCrypt rather than ransomware. The threat actors gain access to networks by exploiting vulnerabilities in public-facing systems and have frequently used persistent Cobalt Strike installations to support further attack lifecycle stages. Other commonly observed tools include MIPING and the use of legitimate Windows commands and various utilities such as Remote Desktop, WMIC, PsExec, certutil, and DSQuery. UNC3008 extorts victims by using a script to copy a ransom note to impacted systems instructing victims on how they can contact the actors and recover their files/volumes."
UNC302,"UNC302 is a suspected Chinese cyber espionage group that favors the CHINACHOP webshell in its operations targeting government, defense, technology, and numerous other industries in the United States, the United Kingdom, and Spain. The group has been observed to repeat scanning and re-exploitation of web server vulnerabilities and access webshells from proxy IPs. UNC302 activity dates back to at least 2012."
UNC3151,"UNC3151 is a distribution threat cluster that distributes obfuscated script files (JS/HTA/VBS) delivered via ZIP/RAR attachments. Inside the script file is an encoded PowerShell script that connects to a URL leading to another PowerShell script which eventually downloads and executes the final payload. Observed UNC3151 payloads are TRICKBOT, DANABOT, ZEPPELIN ransomware, URSNIF, BAZARLOADER, SNOWCONE.GZIPLOADER (leading to ICEDID), among others."
UNC3313,"UNC3313 is an Iran-nexus cyber espionage group observed targeting Middle Eastern government, telecommunications, and technology entities in the second half of 2021. We assess wth moderate confidence that this cluster is associated with TEMP.Zagros. UNC3313 has used the custom backdoors STARWHALE and GRAMDOOR in addition to publicly available offensive security tools and legitimate remote access software to compromise target organizations and maintain access to the environment. UNC3313 likely conducts surveillance and collects strategic information to support Iranian interests and decision-making, while targeting patterns and related lures demonstrate a strong focus on targets with a geopolitical nexus."
UNC3316,"UNC3316 (aka Karakurt or Karakurt Team) is a financially motivated threat cluster that engages in data theft extortion. UNC3316 has been active since at least September 2021 and maintains their own data leak site where they claim to auction stolen data. This threat group has deployed Cobalt Strike BEACON and often relies on legitimate tools and utilities, such as AdFind, Rclone, AnyDesk, and 7Zip, to facilitate operations."
UNC3318,"UNC3318 is distribution threat cluster that delivers emails with malicious Office document via attachments or downloadable links. The intended payload is downloaded by these documents by leveraging macros or dropping HTA or VBS files. Observed payloads are BEACON and DRIDEX."
UNC3379,"UNC3379 is a financially motivated group that Mandiant has tracked since October 2021. UNC3379 has notably monetized intrusions by deploying XMRIG through Node Package Manager (NPM) software supply chain compromises. UNC3379 has also deployed the DANABOT backdoor through the same supply chain compromises, likely in order to obtain additional modes of access to victim systems. Mandiant has not yet determined a suspected location for UNC3379."
UNC3430,"UNC3430 is a distribution threat cluster that uses signed Microsoft AppX application installers, and a .NET based downloader to deliver payloads, which have included BAZARLOADER, EMOTET, and TRICKBOT. UNC3430 has leveraged complaint-themed phishing messages with links to landing pages that serve Adobe-themed AppX packages, hosted on Azure and Google Cloud. We assess with high confidence that the actor Best is associated with UNC3430 based on our analysis of leaked jabber communications."
UNC3443,"UNC3443 is a distribution threat cluster that delivers emails containing attachments or links in order to distribute EMOTET payloads. The attachments may include password-protected Zip files containing Word or Excel documents or directly attached Word or Excel documents that contain malicious macros, that when enabled, initiate the download of an EMOTET payload from compromised websites. EMOTET distribution re-started in November 2021 after a period of inactivity following a coordinated takedown effort by law enforcement in early 2021."
UNC3500,"UNC3500 is a suspected Chinese actor that has leveraged CVE-2021-44228 to target entities in the education and telecommunications sectors. The group has established persistence by creating a VPN and HTTPS server that can function as a backdoor following initial compromise."
UNC3507,"UNC3507 is a financially-motivated threat cluster that represents the ALPHV ransomware service. The ALPHV ransomware as a service seeks partners to enable ALPHV ransomware distribution."
UNC3512,"UNC3512 is a financially motivated threat cluster that has used CRYPTBOT to exfiltrate sensitive information, including credentials, cookies, screenshots, and cryptocurrency wallet data. Less frequently, we've observed UNC3512 use CRYPTBOT to deliver additional payloads, such as DANABOT. The threat cluster has obtained initial access via a pay-per-install service that distributes malware on websites hosting cracked software."
UNC3525,"UNC3525 is a cluster of activity related to a finacially motivated threat actor who offers access to machines infected with SMOKELOADER as part of a pay per install program. UNC3525 acts as access broker for machines located in various geo locations as part of their install program and charges based on volume rather than allowing other actors to pick a specific machine to deliver their payloads to. UNC3525 has been observed delivering payloads including BAZARLOADER, SHELLSTING, SNOWCONE, QAKBOT, SOCELARS, PRIVATELOADER, DUSTCART, DUSTCOVER, MARSSTEALER, RECORDSTEALER and REDLINESTEALER."
UNC3559,"UNC3559 is a financially motivated threat cluster that has distributed the CHROMELOADER dropper since at least early 2022. CHROMELOADER is a dropper that subsequently downloads a malicious Chrome extension, which can display advertisements in the browser and capture browser search data. We have observed CHROMELOADER delivered via malicious ISO files masquerading as various items including screensavers, wallpapers, emulators, and fake PDFs. Victims frequently downloaded the malicious ISO files after searching for these items indicating the targeting is largely opportunistic."
UNC3569,"UNC3569 is a suspected China-nexus cyber actor of unknown motivation. UNC3569 has used SIDESTEP, OXEYE and BEACON malware and has leveraged public vulnerabilities including CVE-2021-44228 Log4j. UNC3569 reportedly has deployed a variety of ransomware payloads in affected environments, including NIGHTSKY ransomware, and ostensibly has historical infrastructure links to SOGU, a backdoor historically used to enable Chinese espionage operations."
UNC3622,"UNC3622 is a financially motivated threat group that has leveraged LOCKBIT ransomware for intrusion monetization. In some cases, Mandiant has observed UNC3622 leverage EMOTET infections to deploy BEACON to establish initial access in a victim environment."
UNC3658,"UNC3658 is a suspected China-nexus espionage threat cluster that has targeted government organizations in the US, Ukraine, New Zealand, and the Southeast Asia region with a variety of tools including LITRECOLA, LITRELOOT, HTCLIENT, FALSEGRAIN, and DAEMONWHISTLE. Prior campaigns deployed LITRECOLA and BEACON against banking, finance, healthcare, pharmaceutical, technology, and telecommunications sectors, especially in Thailand and Cambodia. Mandiant continues to investigate the group"
UNC3661,"UNC3661 (aka "
UNC3677,"UNC3677 is a threat cluster leveraging malicious MIME HTML (.mht) files disguised as Microsoft Word Document (.doc) files containing malicious macro to distribute ROSETHORN and ROSETATTOO. Mandiant assesses with moderate confidence UNC3677 is attributable to APT32, a Vietnam-based cyber espionage group."
UNC3711,"UNC3711 is a cluster of activity we have observed targeting Ukrainian entities with disruptive malware."
UNC3716,"UNC3716 is a suspected China-nexus threat actor with suspected ties to the Ministry of State Security. UNC3716 conducts a broad range of activity that targets and missions. We assess with low-confidence that UNC3716 is associated with TEMP.Hex."
UNC3735,"UNC3735 is a cluster of activity suspected to be related to UNC2589. UNC3735 conducts phishing campaigns using malware such as GRAPHSTEEL, GRIMPLANT, and ANGRYSIGN, targeting primarily government entities."
UNC3753,"UNC3753 is a threat cluster that use spam operations masquerading as invoices for various services and or IT support notifications alongside a call center to gain initial access to victim organizations. Once an initial connection to a victim has been established, typically via phone, UNC3753 will use publicly available software such as Zoho Remote Assist, Atera, AnyDesk, or Syncro to take over a victim's machine and begin to move laterally within the environment. Based on open source reporting, we believe that UNC3753 compromises have led to data theft extortion as well as ransomware deployment of various families including MOUNTLOCKER (aka QUANTUM), ROYALLOCKER, and ZEON."
UNC3784,"UNC3784 is a suspected China-based espionage threat cluster that leveraged CVE-2022-30190, publicly referred to as Follina, to deploy the WIZARDTAP backdoor and ICKYTICK downloader against the government sector in Eastern Europe and Southeast Asia."
UNC3808,"UNC3808 is a cluster of threat activity we suspect has a China nexus. The group has used ANGRYREBEL.LINUX to target a wide range of organizations in South and Southeast Asia. UNC3808 also leverages custom malware MITEHERO, PHONETAG, and STAGHORN alongside commercially available HANDSTAMP."
UNC3810,"UNC3810 is a suspected Russian group that has conducted espionage and disruptive operations against Ukrainian entities since the onset of Russia's invasion of Ukraine in February 2022. Identified operations have primarily leveraged a tunneler called GOGETTER, alongside the wiper CADDYWIPER to carry out destructive operations. The group has also conducted credential theft operations against a wide variety of global public and private industry organizations, including adding code to Outlook Web App (OWA) login pages to capture and forward user credentials to a remote command-and-control server. Although the group is suspected of being linked to the GRU, Mandiant believes it is distinct from other operators identified so far."
UNC3840,"UNC3840 is a threat cluster that has obtained access to victim environments via compromised USB devices crafted to install BIRDBAIT, an LNK-based downloader. Attacker controlled domains used by BIRDBAIT primarily resolve to IP addresses that appear to be compromised QNAP Network Attached Storage (NAS) devices. BIRDBAIT uses msiexec commands to download and launch malicious MSI installers containing the DENSELAUNCH in-memory loader, which ultimately launches DENSEDROP, a C++ Win32 DLL loader used to invoke and load bytes from a predetermined location in memory. The objectives of UNC3840 are unknown, as we have not identified the intrusion activity or tertiary payloads following the execution of DENSEDROP."
UNC3873,"UNC3873 is a financially motivated threat cluster that distributes VIPERSOFT and VENOMSOFT to steal cryptocurrency. UNC3873 campaigns have leveraged torrents masquerading as cracked software to distribute archives containing malware payloads."
UNC3880,"UNC3880 is a distribution threat cluster that delivers emails containing attachments in order to distribute a compressed file (such as ISO, ZIP or IMG) which contains a HTA files that download a variety of malware payloads such as RECORDSTEALER, RACOON, BITRAT or SMOKELOADER."
UNC3886,"UNC3886 is a suspected Chinese espionage operator that has compromised network devices at targets where they leveraged novel techniques against virtualization technologies. They installed custom malware built for such technologies by leveraging code from open-source projects as well as exploiting zero day vulnerabilities. We are continuing to gather evidence and identify overlaps between UNC3886 and other suspected Chinese espionage groups, including targeting and the use of distinct tactics, techniques, and procedures."
